ano,cod_produto,produto,uf,estado,municipio,qtd_produzida_ton,area_colhida_ha,valor_producao_reais
2019,41155,Limão,SC,Santa Catarina,Blumenau,125,261,101409
2020,41155,Limão,SC,Santa Catarina,Blumenau,111,224,115977
2021,41155,Limão,SC,Santa Catarina,blumenau,131,224,153538
2022,41155,Limão,SC,Santa Catarina,Blumenau,117,233,112658
2023,41155,Limão,SC,Santa Catarina,Blumenau,,248,178090
2015,41176,Tangerina,SC,Santa Catarina,Blumenau,6325,810,4630568
2016,41176,Tangerina,SC,Santa Catarina,Blumenau,8228,788,11137889
2017,41176,Tangerina,SC,Santa Catarina,Blumenau,6146,796,4631806
2018,41176,Tangerina,SC,Santa Catarina,Blumenau,6444,807,3875060
2019,41176,Tangerina,SC,Santa Catarina,Blumenau,7645,754,13490914
2020,41176,Tangerina,SC,Santa Catarina,Blumenau,8196,794,13811072
2021,41176,Tangerina,SC,Santa Catarina,Blumenau,7578,789,9173670
2022,41176,Tangerina,SC,Santa Catarina,Blumenau,6803,773,9147698
2023,41176,Tangerina,SC,Santa Catarina,Blumenau,7478,811,13551463
2015,41160,Pomelo,SC,Santa Catarina,Blumenau,1580,338,2475728
2016,41160,Pomelo,SC,Santa Catarina,BLUMENAU,-,380,
2017,41160,Pomelo,SC,Santa Catarina,BLUMENAU,1562,371,2116413
2018,41160,Pomelo,SC,Santa Catarina,Blumenau,1426,341,1213874
2019,41160,Pomelo,SC,Santa Catarina,Blumenau,1391,330,1648476
2020,41160,Pomelo,SC,Santa Catarina,Blumenau,1346,356,1622029
2021,41160,Pomelo,SC,Santa Catarina,Blumenau,1393,381,2555903
2022,41160,Pomelo,SC,Santa Catarina,Blumenau,1508,347,2481832
2023,41160,Pomelo,SC,Santa Catarina,Blumenau,1479,372,1253964
2015,41151,Laranja,SC,Santa Catarina,São José,3097,588,1627414
2016,41151,Laranja,SC,Santa Catarina,São José,3750,555,4193134
2017,41151,Laranja,SC,Santa Catarina,são josé,3985,615,3826611
2018,41151,Laranja,SC,Santa Catarina,São José,3778,614,4006257
2019,41151,Laranja,SC,Santa Catarina,São José,3843,558,1767965
2020,41151,Laranja,SC,Santa Catarina,São José,3709,570,3244398
2021,41151,Laranja,SC,Santa Catarina,São José,3485,615,1440382
2022,41151,Laranja,SC,Santa Catarina,São José,3853,591,3895288
2023,41151,Laranja,SC,Santa Catarina,São José,3270,588,2787359
2015,41155,Limão,SC,Santa Catarina,São José,1546,56,2846544
2016,41155,Limão,SC,Santa Catarina,são josé,1478,53,2932127
2017,41155,Limão,SC,Santa Catarina,São José,1194,57,1480796
2018,41155,Limão,SC,Santa Catarina,São José,1324,51,2562008
2019,41155,Limão,SC,Santa Catarina,São José,1304,57,1729863
2020,41155,Limão,SC,Santa Catarina,São José,,,2345358
2021,41155,Limão,SC,Santa Catarina,São José,1375,48,
2022,41155,Limão,SC,Santa Catarina,São José,1210,,1662573
2023,41155,Limão,SC,Santa Catarina,São José,1358,49,1235800
2015,41176,Tangerina,SC,Santa Catarina,São José,3044,631,4174819
2016,41176,Tangerina,SC,Santa Catarina,SÃO JOSÉ,-,584,5989451
2017,41176,Tangerina,SC,Santa Catarina,São José,2722,540,2947596
2018,41176,Tangerina,SC,Santa Catarina,São José,3097,558,5808809
2019,41176,Tangerina,SC,Santa Catarina,SÃO JOSÉ,3593,650,5500714
2020,41176,Tangerina,SC,Santa Catarina,São José,3525,643,6617033
2021,41176,Tangerina,SC,Santa Catarina,São José,2754,609,2439115
2022,41176,Tangerina,SC,Santa Catarina,São José,3725,564,5371577
2023,41176,Tangerina,SC,Santa Catarina,São José,3675,582,6920628
2015,41160,Pomelo,SC,Santa Catarina,São José,801,223,1016277
2016,41160,Pomelo,SC,Santa Catarina,SÃO JOSÉ,800,218,721309
2017,41160,Pomelo,SC,Santa Catarina,São José,773,225,884556
2018,41160,Pomelo,SC,Santa Catarina,São José,729,207,
2019,41160,Pomelo,SC,Santa Catarina,SÃO JOSÉ,719,236,651001
2020,41160,Pomelo,SC,Santa Catarina,São José,834,221,1269161
2021,41160,Pomelo,SC,Santa Catarina,São José,879,232,1306748
2022,41160,Pomelo,SC,Santa Catarina,São José,709,219,744009
2023,41160,Pomelo,SC,Santa Catarina,São José,819,219,1308699
2015,41151,Laranja,SC,Santa Catarina,Criciúma,3272,,1445505
2016,41151,Laranja,SC,Santa Catarina,Criciúma,3570,1111,3611942
2017,41151,Laranja,SC,Santa Catarina,Criciúma,4110,1169,2012699
2018,41151,Laranja,SC,Santa Catarina,Criciúma,3897,1050,2460986
2019,41151,Laranja,SC,Santa Catarina,Criciúma,3465,1034,1989667
2020,41151,Laranja,SC,Santa Catarina,Criciúma,,1225,3209332
2021,41151,Laranja,SC,Santa Catarina,CRICIÚMA,-,1113,3255667
2022,41151,Laranja,SC,Santa Catarina,Criciúma,3414,1105,2200608
2023,41151,Laranja,SC,Santa Catarina,Criciúma,4187,1120,2014875
2015,41155,Limão,SC,Santa Catarina,Criciúma,1906,256,2324882
2016,41155,Limão,SC,Santa Catarina,Criciúma,1790,230,2066510
2017,41155,Limão,SC,Santa Catarina,Criciúma,2200,237,3197541
2018,41155,Limão,SC,Santa Catarina,Criciúma,1941,244,2733733
2019,41155,Limão,SC,Santa Catarina,Criciúma,2034,246,2386773
2020,41155,Limão,SC,Santa Catarina,Criciúma,2179,258,2215077
2021,41155,Limão,SC,Santa Catarina,Criciúma,1869,247,3415744
2022,41155,Limão,SC,Santa Catarina,Criciúma,1920,266,3146219
2023,41155,Limão,SC,Santa Catarina,Criciúma,2051,250,3806802
2015,41176,Tangerina,SC,Santa Catarina,Criciúma,,716,4712923
2016,41176,Tangerina,SC,Santa Catarina,Criciúma,6411,764,10980293
2017,41176,Tangerina,SC,Santa Catarina,Criciúma,5867,662,9484399
2018,41176,Tangerina,SC,Santa Catarina,Criciúma,5092,662,4807185
2019,41176,Tangerina,SC,Santa Catarina,Criciúma,5967,779,3769529
2020,41176,Tangerina,SC,Santa Catarina,Criciúma,6477,771,7924045
2021,41176,Tangerina,SC,Santa Catarina,Criciúma,5984,682,10202995
2022,41176,Tangerina,SC,Santa Catarina,criciúma,6304,717,10392794
2023,41176,Tangerina,SC,Santa Catarina,Criciúma,6285,,5892712
2015,41160,Pomelo,SC,Santa Catarina,Criciúma,957,222,1042542
2016,41160,Pomelo,SC,Santa Catarina,Criciúma,1099,190,1432221
2017,41160,Pomelo,SC,Santa Catarina,Criciúma,1073,202,2004458
2018,41160,Pomelo,SC,Santa Catarina,Criciúma,959,204,866788
2019,41160,Pomelo,SC,Santa Catarina,Criciúma,1192,188,727072
2020,41160,Pomelo,SC,Santa Catarina,Criciúma,942,212,950156
2021,41160,Pomelo,SC,Santa Catarina,Criciúma,1117,209,1228583
2022,41160,Pomelo,SC,Santa Catarina,CRICIÚMA,1127,213,1998899
2023,41160,Pomelo,SC,Santa Catarina,Criciúma,966,210,1927629
2015,41151,Laranja,SC,Santa Catarina,Chapecó,4122,925,4342939
2016,41151,Laranja,SC,Santa Catarina,Chapecó,4307,938,4795047
2017,41151,Laranja,SC,Santa Catarina,Chapecó,3191,948,
2018,41151,Laranja,SC,Santa Catarina,Chapecó,3460,970,1961212
2019,41151,Laranja,SC,Santa Catarina,CHAPECÓ,3468,898,3481810
2020,41151,Laranja,SC,Santa Catarina,Chapecó,3640,1030,2674349
2021,41151,Laranja,SC,Santa Catarina,Chapecó,4315,1054,3692493
2022,41151,Laranja,SC,Santa Catarina,Chapecó,4071,1045,4085326
2023,41151,Laranja,SC,Santa Catarina,Chapecó,4051,963,4361657
2015,41155,Limão,SC,Santa Catarina,chapecó,1447,355,2402862
2016,41155,Limão,SC,Santa Catarina,Chapecó,1171,316,1528655
2017,41155,Limão,SC,Santa Catarina,Chapecó,1351,367,1231331
2018,41155,Limão,SC,Santa Catarina,Chapecó,1085,350,1570060
2019,41155,Limão,SC,Santa Catarina,chapecó,1402,367,1206849
2020,41155,Limão,SC,Santa Catarina,Chapecó,1153,346,966836
2021,41155,Limão,SC,Santa Catarina,Chapecó,1234,302,2049855
2022,41155,Limão,SC,Santa Catarina,Chapecó,1157,340,952656
2023,41155,Limão,SC,Santa Catarina,Chapecó,1243,343,917715
2015,41176,Tangerina,SC,Santa Catarina,Chapecó,5803,842,9529526
2016,41176,Tangerina,SC,Santa Catarina,Chapecó,4651,846,4734560
2017,41176,Tangerina,SC,Santa Catarina,Chapecó,4889,833,3671811
2018,41176,Tangerina,SC,Santa Catarina,Chapecó,5719,798,7233663
2019,41176,Tangerina,SC,Santa Catarina,Chapecó,4779,768,6845341
2020,41176,Tangerina,SC,Santa Catarina,chapecó,5515,,10709085
2021,41176,Tangerina,SC,Santa Catarina,Chapecó,4682,803,
2022,41176,Tangerina,SC,Santa Catarina,Chapecó,4671,889,3028910
2023,41176,Tangerina,SC,Santa Catarina,CHAPECÓ,4586,848,8431082
2015,41160,Pomelo,SC,Santa Catarina,Chapecó,1704,194,2867599
2016,41160,Pomelo,SC,Santa Catarina,Chapecó,,195,2519509
2017,41160,Pomelo,SC,Santa Catarina,chapecó,1965,171,3342712
2018,41160,Pomelo,SC,Santa Catarina,Chapecó,1719,168,2445790
2019,41160,Pomelo,SC,Santa Catarina,Chapecó,1861,172,3261607
2020,41160,Pomelo,SC,Santa Catarina,CHAPECÓ,1625,184,1778353
2021,41160,Pomelo,SC,Santa Catarina,Chapecó,-,190,2882038
2022,41160,Pomelo,SC,Santa Catarina,Chapecó,1836,165,1196847
2023,41160,Pomelo,SC,Santa Catarina,Chapecó,2061,164,3560568
2015,41151,Laranja,SC,Santa Catarina,Itajaí,17338,1058,17908957
2016,41151,Laranja,SC,Santa Catarina,Itajaí,16135,944,13237397
2017,41151,Laranja,SC,Santa Catarina,Itajaí,19189,960,16342198
2018,41151,Laranja,SC,Santa Catarina,Itajaí,17617,952,15098200
2019,41151,Laranja,SC,Santa Catarina,Itajaí,18182,1143,16368559
2020,41151,Laranja,SC,Santa Catarina,Itajaí,18451,1036,21411779
2021,41151,Laranja,SC,Santa Catarina,Itajaí,18419,973,19976259
2022,41151,Laranja,SC,Santa Catarina,ITAJAÍ,20322,1123,13969824
2023,41151,Laranja,SC,Santa Catarina,Itajaí,15901,1057,11154912
2015,41155,Limão,SC,Santa Catarina,itajaí,1151,52,1928345
2016,41155,Limão,SC,Santa Catarina,Itajaí,1408,55,1026831
2017,41155,Limão,SC,Santa Catarina,Itajaí,1240,51,2187777
2018,41155,Limão,SC,Santa Catarina,Itajaí,1170,46,2004466
2019,41155,Limão,SC,Santa Catarina,Itajaí,1556,,
2020,41155,Limão,SC,Santa Catarina,Itajaí,1413,49,1281259
2021,41155,Limão,SC,Santa Catarina,Itajaí,1565,52,1125592
2022,41155,Limão,SC,Santa Catarina,Itajaí,1213,,2094606
2023,41155,Limão,SC,Santa Catarina,Itajaí,1180,48,1967879
2015,41176,Tangerina,SC,Santa Catarina,Itajaí,5087,383,4998860
2016,41176,Tangerina,SC,Santa Catarina,Itajaí,5058,366,3148325
2017,41176,Tangerina,SC,Santa Catarina,Itajaí,4828,336,
2018,41176,Tangerina,SC,Santa Catarina,Itajaí,4643,345,8553054
2019,41176,Tangerina,SC,Santa Catarina,itajaí,5221,389,6141045
2020,41176,Tangerina,SC,Santa Catarina,Itajaí,4738,364,9426187
2021,41176,Tangerina,SC,Santa Catarina,Itajaí,5328,325,4514761
2022,41176,Tangerina,SC,Santa Catarina,Itajaí,5290,383,3624523
2023,41176,Tangerina,SC,Santa Catarina,Itajaí,4810,337,3851145
2015,41160,Pomelo,SC,Santa Catarina,Itajaí,2023,126,
2016,41160,Pomelo,SC,Santa Catarina,Itajaí,2118,103,3451492
2017,41160,Pomelo,SC,Santa Catarina,Itajaí,-,109,2592492
2018,41160,Pomelo,SC,Santa Catarina,Itajaí,1799,118,2043568
2019,41160,Pomelo,SC,Santa Catarina,Itajaí,2121,121,4191625
2020,41160,Pomelo,SC,Santa Catarina,Itajaí,2277,105,4551364
2021,41160,Pomelo,SC,Santa Catarina,Itajaí,2190,,1875914
2022,41160,Pomelo,SC,Santa Catarina,ITAJAÍ,2260,124,3833955
2023,41160,Pomelo,SC,Santa Catarina,Itajaí,2254,123,4141553
2015,41151,Laranja,SC,Santa Catarina,Jaraguá do Sul,10658,1070,
2016,41151,Laranja,SC,Santa Catarina,Jaraguá do Sul,11847,1123,10099570
2017,41151,Laranja,SC,Santa Catarina,Jaraguá do Sul,9756,1064,9569139
2018,41151,Laranja,SC,Santa Catarina,Jaraguá do Sul,10200,1201,10962769
2019,41151,Laranja,SC,Santa Catarina,Jaraguá do Sul,9082,1145,8653012
2020,41151,Laranja,SC,Santa Catarina,Jaraguá do Sul,11168,1233,9351654
2021,41151,Laranja,SC,Santa Catarina,Jaraguá do Sul,10097,1130,8778407
2022,41151,Laranja,SC,Santa Catarina,Jaraguá do Sul,,1189,7971141
2023,41151,Laranja,SC,Santa Catarina,Jaraguá do Sul,9375,1062,4433310
2015,41155,Limão,SC,Santa Catarina,Jaraguá do Sul,-,131,2352275
2016,41155,Limão,SC,Santa Catarina,Jaraguá do Sul,1423,151,2132513
2017,41155,Limão,SC,Santa Catarina,Jaraguá do Sul,1454,147,1993524
2018,41155,Limão,SC,Santa Catarina,Jaraguá do Sul,1365,130,1388122
2019,41155,Limão,SC,Santa Catarina,Jaraguá do Sul,1400,,2333378
2020,41155,Limão,SC,Santa Catarina,Jaraguá do Sul,1811,135,3590801
2021,41155,Limão,SC,Santa Catarina,Jaraguá do Sul,1484,147,1482298
2022,41155,Limão,SC,Santa Catarina,Jaraguá do Sul,1678,132,3257813
2023,41155,Limão,SC,Santa Catarina,Jaraguá do Sul,1436,145,2605075
2015,41176,Tangerina,SC,Santa Catarina,Jaraguá do Sul,887,767,1048170
2016,41176,Tangerina,SC,Santa Catarina,Jaraguá do Sul,1080,770,954637
2017,41176,Tangerina,SC,Santa Catarina,Jaraguá do Sul,1061,,1357263
2018,41176,Tangerina,SC,Santa Catarina,Jaraguá do Sul,-,779,1103668
2019,41176,Tangerina,SC,Santa Catarina,Jaraguá do Sul,825,777,791711
2020,41176,Tangerina,SC,Santa Catarina,Jaraguá do Sul,874,910,673118
2021,41176,Tangerina,SC,Santa Catarina,Jaraguá do Sul,927,824,1073257
2022,41176,Tangerina,SC,Santa Catarina,Jaraguá do Sul,1012,768,1426201
2023,41176,Tangerina,SC,Santa Catarina,JARAGUÁ DO SUL,844,757,642803
2015,41160,Pomelo,SC,Santa Catarina,Jaraguá do Sul,998,52,1966973
2016,41160,Pomelo,SC,Santa Catarina,Jaraguá do Sul,1223,56,1923501
2017,41160,Pomelo,SC,Santa Catarina,Jaraguá do Sul,1100,50,675737
2018,41160,Pomelo,SC,Santa Catarina,Jaraguá do Sul,1033,51,832912
2019,41160,Pomelo,SC,Santa Catarina,Jaraguá do Sul,1117,52,1124955
2020,41160,Pomelo,SC,Santa Catarina,Jaraguá do Sul,1003,54,733053
2021,41160,Pomelo,SC,Santa Catarina,Jaraguá do Sul,1013,59,1303546
2022,41160,Pomelo,SC,Santa Catarina,JARAGUÁ DO SUL,1008,52,1655381
2023,41160,Pomelo,SC,Santa Catarina,Jaraguá do Sul,1081,53,1870186
2015,41151,Laranja,SC,Santa Catarina,Lages,11597,782,10571749
2016,41151,Laranja,SC,Santa Catarina,Lages,11592,772,8672037
2017,41151,Laranja,SC,Santa Catarina,Lages,,710,8692324
2018,41151,Laranja,SC,Santa Catarina,Lages,14145,728,16916378
2019,41151,Laranja,SC,Santa Catarina,Lages,12243,691,5053379
2020,41151,Laranja,SC,Santa Catarina,Lages,-,725,6710970
2021,41151,Laranja,SC,Santa Catarina,Lages,15108,788,8290502
2022,41151,Laranja,SC,Santa Catarina,Lages,10984,753,7708544
2023,41151,Laranja,SC,Santa Catarina,Lages,12377,764,14524608
2015,41155,Limão,SC,Santa Catarina,Lages,1287,288,
2016,41155,Limão,SC,Santa Catarina,Lages,1209,264,1875392
2017,41155,Limão,SC,Santa Catarina,Lages,1140,244,1521622
2018,41155,Limão,SC,Santa Catarina,Lages,1379,260,
2019,41155,Limão,SC,Santa Catarina,Lages,1131,267,1845162
2020,41155,Limão,SC,Santa Catarina,Lages,-,247,1863842
2021,41155,Limão,SC,Santa Catarina,Lages,1162,288,1438112
2022,41155,Limão,SC,Santa Catarina,Lages,1045,284,1849946
2023,41155,Limão,SC,Santa Catarina,Lages,1047,251,1770699
2015,41176,Tangerina,SC,Santa Catarina,Lages,3934,625,3328203
2016,41176,Tangerina,SC,Santa Catarina,Lages,3463,625,2951362
2017,41176,Tangerina,SC,Santa Catarina,Lages,4469,657,6927180
2018,41176,Tangerina,SC,Santa Catarina,Lages,3805,742,6328713
2019,41176,Tangerina,SC,Santa Catarina,Lages,4217,743,6575784
2020,41176,Tangerina,SC,Santa Catarina,Lages,3469,747,3911051
2021,41176,Tangerina,SC,Santa Catarina,Lages,,756,7144951
2022,41176,Tangerina,SC,Santa Catarina,Lages,3315,742,4846845
2023,41176,Tangerina,SC,Santa Catarina,Lages,3998,638,6320838
2015,41160,Pomelo,SC,Santa Catarina,Lages,314,255,319605
2016,41160,Pomelo,SC,Santa Catarina,Lages,340,255,596253
2017,41160,Pomelo,SC,Santa Catarina,Lages,344,254,
2018,41160,Pomelo,SC,Santa Catarina,Lages,381,243,492719
2019,41160,Pomelo,SC,Santa Catarina,Lages,364,268,506346
2020,41160,Pomelo,SC,Santa Catarina,Lages,331,264,337292
2021,41160,Pomelo,SC,Santa Catarina,Lages,355,231,290968
2022,41160,Pomelo,SC,Santa Catarina,LAGES,297,230,333808
2023,41160,Pomelo,SC,Santa Catarina,LAGES,359,259,712627
2015,41151,Laranja,SC,Santa Catarina,Palhoça,14499,1404,12298192
2016,41151,Laranja,SC,Santa Catarina,Palhoça,12888,1486,
2017,41151,Laranja,SC,Santa Catarina,Palhoça,15639,1399,14326693
2018,41151,Laranja,SC,Santa Catarina,Palhoça,16266,1266,16657369
2019,41151,Laranja,SC,Santa Catarina,Palhoça,16603,1282,9865195
2020,41151,Laranja,SC,Santa Catarina,Palhoça,12878,1501,9106608
2021,41151,Laranja,SC,Santa Catarina,Palhoça,13734,1524,6568026
2022,41151,Laranja,SC,Santa Catarina,Palhoça,13217,1361,15269907
2023,41151,Laranja,SC,Santa Catarina,Palhoça,16445,1320,7931563
2015,41155,Limão,SC,Santa Catarina,Palhoça,1433,169,1177460
2016,41155,Limão,SC,Santa Catarina,Palhoça,1523,173,1047690
2017,41155,Limão,SC,Santa Catarina,Palhoça,1815,154,2567574
2018,41155,Limão,SC,Santa Catarina,Palhoça,1923,165,1529786
2019,41155,Limão,SC,Santa Catarina,Palhoça,1503,153,2049128
2020,41155,Limão,SC,Santa Catarina,Palhoça,1854,170,3022641
2021,41155,Limão,SC,Santa Catarina,Palhoça,1767,178,1550690
2022,41155,Limão,SC,Santa Catarina,Palhoça,,162,2362263
2023,41155,Limão,SC,Santa Catarina,Palhoça,1905,161,2485717
2015,41176,Tangerina,SC,Santa Catarina,Palhoça,7400,446,9390276
2016,41176,Tangerina,SC,Santa Catarina,Palhoça,7307,451,8091608
2017,41176,Tangerina,SC,Santa Catarina,Palhoça,7595,418,
2018,41176,Tangerina,SC,Santa Catarina,Palhoça,7467,442,11124944
2019,41176,Tangerina,SC,Santa Catarina,Palhoça,-,406,6094603
2020,41176,Tangerina,SC,Santa Catarina,palhoça,-,400,4378072
2021,41176,Tangerina,SC,Santa Catarina,Palhoça,6746,385,12722855
2022,41176,Tangerina,SC,Santa Catarina,Palhoça,-,426,6232114
2023,41176,Tangerina,SC,Santa Catarina,Palhoça,6374,450,8631929
2015,41160,Pomelo,SC,Santa Catarina,Palhoça,-,254,744763
2016,41160,Pomelo,SC,Santa Catarina,Palhoça,492,254,583108
2017,41160,Pomelo,SC,Santa Catarina,Palhoça,,255,658445
2018,41160,Pomelo,SC,Santa Catarina,Palhoça,549,227,500745
2019,41160,Pomelo,SC,Santa Catarina,Palhoça,589,259,566950
2020,41160,Pomelo,SC,Santa Catarina,Palhoça,543,234,946980
2021,41160,Pomelo,SC,Santa Catarina,Palhoça,542,238,1046835
2022,41160,Pomelo,SC,Santa Catarina,Palhoça,582,229,1143367
2023,41160,Pomelo,SC,Santa Catarina,Palhoça,490,247,307564
2015,41151,Laranja,RJ,Rio de Janeiro,Rio de Janeiro,7974,271,4587873
2016,41151,Laranja,RJ,Rio de Janeiro,Rio de Janeiro,6736,299,6984588
2017,41151,Laranja,RJ,Rio de Janeiro,Rio de Janeiro,6321,305,6435844
2018,41151,Laranja,RJ,Rio de Janeiro,Rio de Janeiro,6035,294,3249034
2019,41151,Laranja,RJ,Rio de Janeiro,Rio de Janeiro,5947,274,4761690
2020,41151,Laranja,RJ,Rio de Janeiro,Rio de Janeiro,6841,,4494739
2021,41151,Laranja,RJ,Rio de Janeiro,Rio de Janeiro,7170,270,5319228
2022,41151,Laranja,RJ,Rio de Janeiro,Rio de Janeiro,6990,309,5718101
2023,41151,Laranja,RJ,Rio de Janeiro,Rio de Janeiro,6980,292,7572680
2015,41155,Limão,RJ,Rio de Janeiro,Rio de Janeiro,879,183,1636575
2016,41155,Limão,RJ,Rio de Janeiro,Rio de Janeiro,1000,177,1399754
2017,41155,Limão,RJ,Rio de Janeiro,RIO DE JANEIRO,,178,816782
2018,41155,Limão,RJ,Rio de Janeiro,Rio de Janeiro,1047,164,
2019,41155,Limão,RJ,Rio de Janeiro,Rio de Janeiro,,172,971279
2020,41155,Limão,RJ,Rio de Janeiro,Rio de Janeiro,993,182,1357620
2021,41155,Limão,RJ,Rio de Janeiro,Rio de Janeiro,-,161,663115
2022,41155,Limão,RJ,Rio de Janeiro,Rio de Janeiro,857,172,1505776
2023,41155,Limão,RJ,Rio de Janeiro,RIO DE JANEIRO,809,169,1185253
2015,41176,Tangerina,RJ,Rio de Janeiro,Rio de Janeiro,8254,433,14753403
2016,41176,Tangerina,RJ,Rio de Janeiro,Rio de Janeiro,7414,401,13337983
2017,41176,Tangerina,RJ,Rio de Janeiro,Rio de Janeiro,7383,414,6558362
2018,41176,Tangerina,RJ,Rio de Janeiro,Rio de Janeiro,7954,454,10056983
2019,41176,Tangerina,RJ,Rio de Janeiro,Rio de Janeiro,6496,463,11322278
2020,41176,Tangerina,RJ,Rio de Janeiro,RIO DE JANEIRO,8461,397,14603651
2021,41176,Tangerina,RJ,Rio de Janeiro,Rio de Janeiro,7334,449,10671295
2022,41176,Tangerina,RJ,Rio de Janeiro,Rio de Janeiro,7610,460,7063484
2023,41176,Tangerina,RJ,Rio de Janeiro,Rio de Janeiro,7864,438,5961986
2015,41160,Pomelo,RJ,Rio de Janeiro,Rio de Janeiro,1154,136,1562575
2016,41160,Pomelo,RJ,Rio de Janeiro,RIO DE JANEIRO,1245,142,1640513
2017,41160,Pomelo,RJ,Rio de Janeiro,Rio de Janeiro,1191,151,1845588
2018,41160,Pomelo,RJ,Rio de Janeiro,Rio de Janeiro,1532,137,1727586
2019,41160,Pomelo,RJ,Rio de Janeiro,Rio de Janeiro,,148,2572465
2020,41160,Pomelo,RJ,Rio de Janeiro,RIO DE JANEIRO,1189,150,1564014
2021,41160,Pomelo,RJ,Rio de Janeiro,RIO DE JANEIRO,1335,153,2627623
2022,41160,Pomelo,RJ,Rio de Janeiro,Rio de Janeiro,1140,144,734186
2023,41160,Pomelo,RJ,Rio de Janeiro,Rio de Janeiro,1358,143,1603073
2015,41151,Laranja,RJ,Rio de Janeiro,Niterói,2248,1538,1827786
2016,41151,Laranja,RJ,Rio de Janeiro,Niterói,-,1424,1547509
2017,41151,Laranja,RJ,Rio de Janeiro,Niterói,1762,1645,1277301
2018,41151,Laranja,RJ,Rio de Janeiro,Niterói,1769,1414,1779486
2019,41151,Laranja,RJ,Rio de Janeiro,Niterói,1867,1498,1635286
2020,41151,Laranja,RJ,Rio de Janeiro,Niterói,-,1676,1053176
2021,41151,Laranja,RJ,Rio de Janeiro,Niterói,2266,1463,1988044
2022,41151,Laranja,RJ,Rio de Janeiro,NITERÓI,1696,1567,1039661
2023,41151,Laranja,RJ,Rio de Janeiro,Niterói,2091,1598,1587251
2015,41155,Limão,RJ,Rio de Janeiro,Niterói,1662,200,2622239
2016,41155,Limão,RJ,Rio de Janeiro,Niterói,1869,225,2899823
2017,41155,Limão,RJ,Rio de Janeiro,Niterói,1960,192,2142651
2018,41155,Limão,RJ,Rio de Janeiro,Niterói,2088,203,
2019,41155,Limão,RJ,Rio de Janeiro,Niterói,2128,226,2491576
2020,41155,Limão,RJ,Rio de Janeiro,Niterói,2215,223,4135651
2021,41155,Limão,RJ,Rio de Janeiro,Niterói,,203,2555501
2022,41155,Limão,RJ,Rio de Janeiro,Niterói,1748,223,1971285
2023,41155,Limão,RJ,Rio de Janeiro,Niterói,2217,211,4282997
2015,41176,Tangerina,RJ,Rio de Janeiro,Niterói,3850,697,4740565
2016,41176,Tangerina,RJ,Rio de Janeiro,Niterói,3863,608,7442216
2017,41176,Tangerina,RJ,Rio de Janeiro,NITERÓI,3866,627,6457032
2018,41176,Tangerina,RJ,Rio de Janeiro,Niterói,4325,640,2895753
2019,41176,Tangerina,RJ,Rio de Janeiro,Niterói,4139,611,7075095
2020,41176,Tangerina,RJ,Rio de Janeiro,Niterói,3911,631,2993840
2021,41176,Tangerina,RJ,Rio de Janeiro,Niterói,3885,619,5547824
2022,41176,Tangerina,RJ,Rio de Janeiro,Niterói,4187,727,3306077
2023,41176,Tangerina,RJ,Rio de Janeiro,Niterói,3436,647,3178226
2015,41160,Pomelo,RJ,Rio de Janeiro,Niterói,1421,187,1101478
2016,41160,Pomelo,RJ,Rio de Janeiro,Niterói,1538,188,
2017,41160,Pomelo,RJ,Rio de Janeiro,Niterói,1452,164,2122768
2018,41160,Pomelo,RJ,Rio de Janeiro,Niterói,1511,188,2456214
2019,41160,Pomelo,RJ,Rio de Janeiro,Niterói,1307,174,2084860
